ID,Query,Subject,FreebasePredicate,PredicateList,tagme,tagme_rho,spot0.3,spot0.4,spot0.5,spot0.6
19655,what is the name of a military autobiography,http://dbpedia.org/resource/Autobiography,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Autobiography,0.09316927939653397,http://dbpedia.org/resource/Autobiography,http://dbpedia.org/resource/Autobiography,http://dbpedia.org/resource/Autobiography,http://dbpedia.org/resource/Autobiography
19659,what genre of book is the burden of proof,http://dbpedia.org/resource/The_Burden_of_Proof,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Burden_of_Proof_(Bob_Schneider_album),0.18863049149513245,,,,
19724,Who wrote the work a lie of the mind?,http://dbpedia.org/resource/A_Lie_of_the_Mind,author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/A_Lie_of_the_Mind,0.4215686321258545,,,,
19779,name a speculative fiction book,http://dbpedia.org/resource/Speculative_fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}]",http://dbpedia.org/resource/Speculative_fiction,0.364932656288147,http://dbpedia.org/resource/Speculative_fiction,http://dbpedia.org/resource/Speculative_fiction,http://dbpedia.org/resource/Speculative_fiction,http://dbpedia.org/resource/Speculative_fiction
19797,Which science fiction book won an award,http://dbpedia.org/resource/Science_fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}]",http://dbpedia.org/resource/Science_fiction,0.31244957447052,http://dbpedia.org/resource/Science_fiction,http://dbpedia.org/resource/Science_fiction,http://dbpedia.org/resource/Science_fiction,http://dbpedia.org/resource/Science_fiction
19821,Name an author in the fantasy book genre.,http://dbpedia.org/resource/Fantasy,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Fantasy,0.30007147789001465,http://dbpedia.org/resource/Fantasy,http://dbpedia.org/resource/Fantasy,http://dbpedia.org/resource/Fantasy,http://dbpedia.org/resource/Fantasy
19891,what country is fantômas se déchaîne filmed in?,http://dbpedia.org/resource/Fantômas_se_déchaîne,country,"[{'Predicate': 'http://dbpedia.org/ontology/country', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Fantômas_se_déchaîne,0.5,http://dbpedia.org/resource/Fantômas_se_déchaîne,http://dbpedia.org/resource/Fantômas_se_déchaîne,http://dbpedia.org/resource/Fantômas_se_déchaîne,http://dbpedia.org/resource/Fantômas_se_déchaîne
19910,Which country is the film children of the dark from,http://dbpedia.org/resource/Children_of_the_Dark,country,"[{'Predicate': 'http://dbpedia.org/ontology/country', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Children_of_the_Dark,0.26330485939979553,,,,
19949,What kind of book is the young magicians?,http://dbpedia.org/resource/The_Young_Magicians,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Young_Magicians,0.3333333432674408,http://dbpedia.org/resource/Magic_(illusion),http://dbpedia.org/resource/Magic_(illusion),http://dbpedia.org/resource/Magic_(illusion),http://dbpedia.org/resource/Magic_(illusion)
19960,What kind of book is mystery walk,http://dbpedia.org/resource/Mystery_Walk_(novel),genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Mystery_Walk,0.5,,,,
20030,Name a written work of author virginia woolf.,http://dbpedia.org/resource/Virginia_Woolf,book_from_author,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}, {'Predicate': 'http://dbpedia.org/ontology/notableWork', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Virginia_Woolf,0.5606346130371094,http://dbpedia.org/resource/Virginia_Woolf,http://dbpedia.org/resource/Virginia_Woolf,http://dbpedia.org/resource/Virginia_Woolf,http://dbpedia.org/resource/Virginia_Woolf
20040,what type of book is city of golden shadow affiliated with,http://dbpedia.org/resource/City_of_Golden_Shadow,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/City_of_Golden_Shadow,0.5,http://dbpedia.org/resource/City,http://dbpedia.org/resource/City,http://dbpedia.org/resource/City,http://dbpedia.org/resource/City
20135,which company published david cranes amazing tennis,http://dbpedia.org/resource/David_Crane's_Amazing_Tennis,publisher,"[{'Predicate': 'http://dbpedia.org/ontology/publisher', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/David_Crane's_Amazing_Tennis,0.25,http://dbpedia.org/resource/David,http://dbpedia.org/resource/David,http://dbpedia.org/resource/David,http://dbpedia.org/resource/David
20161,what book genre is the mansion?,http://dbpedia.org/resource/The_Mansion_(novel),genre,"[{'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Genre,0.2358739972114563,http://dbpedia.org/resource/Mansion,http://dbpedia.org/resource/Mansion,http://dbpedia.org/resource/Mansion,http://dbpedia.org/resource/Mansion
20168,what is a children's literature fiction book,http://dbpedia.org/resource/Fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Children's_literature,0.36616945266723633,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction
20213,Name a work written by william blake,http://dbpedia.org/resource/William_Blake,book_from_author,"[{'Predicate': 'http://dbpedia.org/ontology/notableWork', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/William_Blake,0.6534042358398438,http://dbpedia.org/resource/William_Blake,http://dbpedia.org/resource/William_Blake,http://dbpedia.org/resource/William_Blake,http://dbpedia.org/resource/William_Blake
20272,what is the name of a fiction book,http://dbpedia.org/resource/Fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Fiction,0.13558706641197205,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction
20287,is shooting star a crime fiction or comedy,http://dbpedia.org/resource/Shooting_Star_(Temple_novel),genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Crime_fiction,0.4442165493965149,http://dbpedia.org/resource/Meteoroid,http://dbpedia.org/resource/Meteoroid,http://dbpedia.org/resource/Meteoroid,http://dbpedia.org/resource/Meteoroid
20304,which company made vanguard?,http://dbpedia.org/resource/Vanguard_(video_game),publisher,"[{'Predicate': 'http://dbpedia.org/ontology/publisher', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Vanguard,0.305164635181427,,,,
20373,what type of book is vendetta for the saint,http://dbpedia.org/resource/Vendetta_for_the_Saint,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Vendetta_for_the_Saint,0.5,http://dbpedia.org/resource/Saint,http://dbpedia.org/resource/Saint,http://dbpedia.org/resource/Saint,http://dbpedia.org/resource/Saint
20584,Which country did the wizard of oz (1939 film) originate in?,http://dbpedia.org/resource/The_Wizard_of_Oz_(1939_film),country,"[{'Predicate': 'http://dbpedia.org/ontology/country', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Wizard_of_Oz_(1939_film),0.3239477872848511,http://dbpedia.org/resource/Middle-earth_peoples,http://dbpedia.org/resource/Middle-earth_peoples,http://dbpedia.org/resource/Middle-earth_peoples,http://dbpedia.org/resource/Middle-earth_peoples
20764,Who wrote open house?,http://dbpedia.org/resource/Open_House_(novel),author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Framework_Programmes_for_Research_and_Technological_Development,0.20118898153305054,,,,
20822,what genre is the book blood rites,http://dbpedia.org/resource/Blood_Rites_(The_Dresden_Files),genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Blood_Rites_(The_Dresden_Files),0.5,http://dbpedia.org/resource/Blood_Rites_(The_Dresden_Files),http://dbpedia.org/resource/Blood_Rites_(The_Dresden_Files),http://dbpedia.org/resource/Blood_Rites_(The_Dresden_Files),http://dbpedia.org/resource/Blood_Rites_(The_Dresden_Files)
21028,what work was written by tony parsons (british journalist),http://dbpedia.org/resource/Tony_Parsons_(British_journalist),book_from_author,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Tony_Parsons_(British_journalist),0.5461522340774536,http://dbpedia.org/resource/Tony_Parsons_(British_journalist),http://dbpedia.org/resource/Tony_Parsons_(British_journalist),http://dbpedia.org/resource/Tony_Parsons_(British_journalist),http://dbpedia.org/resource/Tony_Parsons_(British_journalist)
21104,What genre is a cavern of black ice classified as,http://dbpedia.org/resource/A_Cavern_of_Black_Ice,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/A_Cavern_of_Black_Ice,0.5,http://dbpedia.org/resource/Black_ice,http://dbpedia.org/resource/Black_ice,http://dbpedia.org/resource/Black_ice,http://dbpedia.org/resource/Black_ice
21134,is the league of extraordinary gentlemen fiction or nonfiction,http://dbpedia.org/resource/The_League_of_Extraordinary_Gentlemen_(novel),genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_League_of_Extraordinary_Gentlemen,0.7623597383499146,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction
21152,what kind of book is psycho?,http://dbpedia.org/resource/Psycho_(novel),genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Psychopathy,0.1374063342809677,,,,
21204,which genre does the book the sacred art of stealing belong to,http://dbpedia.org/resource/The_Sacred_Art_of_Stealing,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Sacred_Art_of_Stealing,0.5,http://dbpedia.org/resource/Religious_art,http://dbpedia.org/resource/Religious_art,http://dbpedia.org/resource/Religious_art,http://dbpedia.org/resource/Religious_art
21231,Which book is apart of the historical fiction literary genre?,http://dbpedia.org/resource/Historical_fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}]",http://dbpedia.org/resource/Literary_genre,0.43873053789138794,http://dbpedia.org/resource/Historical_fiction,http://dbpedia.org/resource/Historical_fiction,http://dbpedia.org/resource/Historical_fiction,http://dbpedia.org/resource/Historical_fiction
21263,what is the original language of warrior's refuge,http://dbpedia.org/resource/Warrior's_Refuge,language,"[{'Predicate': 'http://dbpedia.org/ontology/language', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Warrior's_Refuge,0.5,http://dbpedia.org/resource/Language,http://dbpedia.org/resource/Language,http://dbpedia.org/resource/Language,http://dbpedia.org/resource/Language
21267,who is the video game publisher of virtua cop: elite edition?,http://dbpedia.org/resource/Virtua_Cop:_Elite_Edition,publisher,"[{'Predicate': 'http://dbpedia.org/ontology/publisher', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Virtua_Cop:_Elite_Edition,0.5811499357223511,http://dbpedia.org/resource/Video_game_publisher,http://dbpedia.org/resource/Video_game_publisher,http://dbpedia.org/resource/Video_game_publisher,http://dbpedia.org/resource/Video_game_publisher
21380,Who authored one of ours?,http://dbpedia.org/resource/One_of_Ours,author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/One_of_Ours,0.22972972691059113,,,,
21414,what kind of book is the end of work,http://dbpedia.org/resource/The_End_of_Work,genre,"[{'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_End_of_Work,0.40740740299224854,,,,
21423,What is a book written by the author steven millhauser,http://dbpedia.org/resource/Steven_Millhauser,book_from_author,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Steven_Millhauser,0.543094277381897,http://dbpedia.org/resource/Steven_Millhauser,http://dbpedia.org/resource/Steven_Millhauser,http://dbpedia.org/resource/Steven_Millhauser,http://dbpedia.org/resource/Steven_Millhauser
21429,what is a mystery book with a knife in its title,http://dbpedia.org/resource/Mystery_fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}]",http://dbpedia.org/resource/Book,0.17999418079853058,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Mystery_fiction
21436,what kind of comdey is not the end of the world,http://dbpedia.org/resource/Not_the_End_of_the_World_(Brookmyre_novel),genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Not_the_End_of_the_World_(McCaughrean_novel),0.20270270109176636,,,,
21665,What genre is the book circle of friends?,http://dbpedia.org/resource/Circle_of_Friends_(novel),genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Genre,0.1751367747783661,http://dbpedia.org/resource/Circle,http://dbpedia.org/resource/Circle,http://dbpedia.org/resource/Circle,http://dbpedia.org/resource/Circle
